ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,days_since_start,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2018-05-17,49789,15.305948770478086,60.2,73.4,55.0,6.0,0.64,5,1781,False,False,False,True,False,False
2018-05-18,63113,17.442503657460957,64.9,73.0,55.0,8.9,0.02,5,1782,False,False,False,False,False,False
2018-05-19,18026,15.37086893006398,54.4,66.9,50.0,10.7,0.2,5,1783,False,True,False,False,False,False
2018-05-20,56949,23.55147090671772,66.7,84.0,50.0,7.1,0.44,5,1784,False,False,True,False,False,False
2018-05-21,71220,22.679741645605173,68.9,84.0,55.0,7.6,0.0,5,1785,True,False,False,False,False,False
2018-05-22,48508,13.950543896539406,64.6,79.0,55.9,5.0,0.0,5,1786,False,False,False,False,True,False
2018-05-23,72655,19.20066960291791,66.2,82.0,55.9,5.1,0.42,5,1787,False,False,False,False,False,True
2018-05-24,74810,19.32832419908211,74.5,86.0,57.0,7.6,0.21,5,1788,False,False,False,True,False,False
2018-05-25,69345,20.33638137813348,77.9,89.1,66.0,9.6,0.0,5,1789,False,False,False,False,False,False
2018-05-26,51597,32.98850740676137,82.3,91.9,68.0,9.3,0.0,5,1790,False,True,False,False,False,False
2018-05-27,25814,23.9957884610418,68.8,91.9,59.0,11.2,0.12,5,1791,False,False,True,False,False,False
2018-05-28,49043,22.907766313915,60.2,82.0,55.9,8.3,0.41,5,1792,True,False,False,False,False,False
2018-05-29,69090,17.06585251121725,72.8,87.1,55.9,6.0,0.0,5,1793,False,False,False,False,True,False
2018-05-30,72321,16.61602323898545,69.0,87.1,63.0,7.8,0.0,5,1794,False,False,False,False,False,True
2018-05-31,55794,13.872895532375043,64.0,77.0,60.1,7.1,0.0,5,1795,False,False,False,True,False,False
